pCom1,pCom2,pCom3,pCom4,class
-91.69930061,14.02784892,-40.64926447,-7.06023596,1
6.603876184,-10.94924042,-5.727733703,3.471444725,0
-108.2238028,19.97306121,-0.076160352,-22.10816735,0
-74.79794838,-12.49873896,-5.922986266,-4.148559756,0
-117.4153216,75.23731243,-18.17546546,-10.22571841,1
27.99112911,-15.77479253,5.675863036,5.340107728,0
-43.26197418,-4.524310158,-24.67478917,2.892557063,0
-31.61730076,-25.3562392,10.46185198,3.577156455,0
-95.01098642,-10.87515682,12.1516658,-14.96093156,0
-74.40654399,-25.39053031,16.28102462,-6.157647016,0
-5.662290478,-6.389738637,-18.50630112,7.218451891,0
-108.990356,15.07751019,18.03712696,-24.14730456,0
-74.86497292,-11.49299566,-10.61403812,-2.474295321,0
-66.25395029,-25.71311866,7.9133289,3.045078776,0
-48.66165941,-22.36320068,6.721845411,0.219209684,0
-108.1879161,8.245539746,26.63100702,-23.50125326,0
-76.96927905,-1.509506327,-28.80112278,-0.717669206,0
6.816995621,-22.47585609,11.15989559,3.560482568,0
-24.59143791,-7.965718525,-20.0053803,6.824195638,0
-62.37593009,-19.09319891,0.744950311,-1.568974953,0
57.60540373,-2.074758673,-9.679161739,4.316657783,0
-5.022356859,-22.43677586,8.861348444,5.854873692,0
-2.753863835,-11.82830349,-6.526921015,4.391467948,0
-64.91694271,-34.64531519,24.89300765,-0.44825382,0
113.1203512,-13.26757075,23.41859937,0.604795422,0
94.24089768,-5.076610654,3.768378496,3.231159349,0
63.30606296,-4.545040664,-4.900340879,4.700915707,0
-91.547358,-3.028331009,-16.78338991,-5.681268379,0
-38.13824425,-29.76158751,19.8666706,4.665179568,0
37.08541362,-3.194133987,-13.57286579,4.558329095,0
11.92363447,-12.09184373,-5.088847413,5.666005985,0
-36.20454477,-31.38401063,24.04331074,-1.03492297,0
-31.85301956,-13.19129812,-10.82591361,4.23233089,0
-36.03106969,-20.83153233,0.51513168,5.217492175,0
55.39439101,-10.36764478,2.962773968,4.860066233,0
223.9918535,17.44370933,0.650220186,-3.045902774,0
-26.98336634,-7.500631465,-19.1076469,5.420565797,0
-39.00815678,-21.49468234,6.766774326,0.111724595,0
-26.9082595,-15.33418423,-2.494604564,0.885284938,0
-35.15810216,-19.86719124,0.848096352,4.660172704,0
162.4536925,14.56647357,-11.13510442,1.214040148,0
89.68819705,-9.072244406,10.51149947,1.228364069,0
-2.836030499,-22.02192108,8.388566982,4.90267373,0
5.419560027,2.55153952,-31.24206516,6.409744305,0
588.289958,82.85887499,-7.063568495,-18.69505044,0
164.196106,8.507638117,0.541278107,1.084461777,0
-21.71316389,-20.70213156,3.425255875,4.982838857,0
-104.093857,7.711437681,5.562476991,-21.07155109,0
20.35844853,-25.67105744,20.49138498,2.181657239,0
18.30631251,-27.60913614,22.28593378,4.637975819,0
22.77163647,-3.564889365,-18.14891379,5.186239395,0
225.7052092,31.45797118,-22.87871139,-2.433648323,0
209.324718,17.68622112,-3.429609464,-1.208484993,0
-52.77226559,-14.64704331,-7.656485006,-0.155648852,0
-14.51257393,-23.88955216,10.13745188,3.271074508,0
-46.18914906,-31.31658339,18.92298404,1.687893395,0
-82.21370396,-15.44808545,3.299985316,-7.077709404,0
17.60213227,-9.505575106,-7.851085635,4.759825968,0
46.58664083,-13.37370078,6.896026524,2.438062556,0
-58.88994401,-11.09643512,-13.489612,-0.050353886,0
-84.41772187,-21.83589597,13.54336572,-6.225691884,0
-94.26326332,-4.446966317,-5.465140509,-10.7599224,0
5.744069433,-14.12230989,-1.849873619,3.306081273,0
-24.61266787,-23.62283635,9.995074306,2.255267524,0
-52.53662547,-18.40528248,-4.105859233,4.394817077,0
-15.50459543,-13.33447138,-4.339462335,2.890712457,0
-42.53480098,-5.798804264,-20.37406543,0.783575584,0
128.173166,-12.56977674,25.76424352,1.167808524,0
-32.95624891,-10.71756545,-15.1323699,4.530026883,0
668.0370543,80.57759444,19.69248406,-23.50666547,0
-40.12532586,-24.7030817,11.79060466,-0.806897826,0
22.86539078,-17.57728363,6.827999379,5.578471911,0
-112.656998,67.75322049,-52.54231919,-11.50380934,1
-109.3664382,13.20012743,19.20096307,-19.27289001,0
-51.58969051,-8.413980675,-18.62241473,2.286911267,0
-91.61153826,-5.077093907,-16.46093675,-3.144179487,0
-50.27516614,-23.44663196,3.226831015,3.546677286,0
-110.1734926,19.82815871,15.34841501,-22.48539194,1
-13.85807257,-22.62740907,9.239920918,3.500070098,0
-45.96060484,-31.41050813,17.77870276,2.166897159,0
-6.529787493,-17.5974838,1.444086724,3.966062315,0
16.27836486,-1.07236701,-23.21405924,5.114283288,0
50.14597095,-3.647716531,-9.924624023,4.768098795,0
-75.38110956,-22.24209798,5.225533489,-0.783701883,0
-44.62080278,-15.60249572,-6.403288129,2.387001703,0
14.19649198,-12.97085103,-0.464765912,4.426924203,0
29.89081527,-24.41499384,20.51065456,3.839703255,0
-31.13028579,-23.80536657,10.30810784,0.790276272,0
-21.08420854,-17.98112092,-1.04201862,5.121661645,0
-41.67328782,-17.45913274,-3.488659523,3.628499855,0
-42.31666897,-15.64623748,-9.124535864,5.696266974,0
85.35899136,-1.703712912,-3.538418758,3.393431213,0
-68.98468848,-18.7559844,-2.647837301,1.973322717,0
115.0705017,8.342574259,-14.14034075,2.345746246,0
-30.02493038,-1.613062019,-32.64395581,7.321505096,0
33.71630046,-4.77472003,-11.49838828,4.831575453,0
-58.83051023,-15.47921274,-7.445774866,1.361271878,0
96.74488923,4.998263946,-11.32816143,2.285771092,0
-31.69395561,-18.60307253,1.406395557,2.392126018,0
-35.71051269,-21.24334857,1.195124724,5.551055027,0
-122.0809797,123.588995,-29.8559634,25.65556342,1
26.39047078,-21.71272539,14.57497172,5.143851066,0
49.32761771,-15.19949124,10.21695363,4.983283423,0
0.95277799,-1.551138428,-23.27487856,5.10727433,0
73.81351276,11.17520119,-29.86295271,4.327868369,0
-48.46952142,-14.76571038,-11.76303612,4.325902335,0
-49.40259673,-20.7564572,-0.482662713,5.07931114,0
141.6378463,6.798487924,-3.807359263,0.857299356,0
-122.9830882,131.7605582,-31.05800355,32.42092536,1
-18.42265229,-18.47415295,-0.327416146,4.220477272,0
-89.02315756,-9.898796613,-7.93208035,-5.7154354,1
26.07618426,-18.39206207,11.22357676,1.560247529,0
-51.71530081,-2.417150917,-26.17028769,-0.375232441,0
-52.18310583,-11.51607059,-9.451061665,-2.186027885,0
-98.26563891,14.3727367,-24.90637245,-13.22765784,1
-39.75750448,-21.80448424,5.424432614,0.845409772,0
9.650947282,-27.33413769,23.87595709,0.738461526,0
-52.62515407,-16.35351411,-5.036441313,1.211010169,0
-74.34149955,-17.48066459,2.852619452,-4.836086063,0
-78.22376935,3.264224404,-33.29840402,-3.88223288,1
-47.24701003,-13.90976773,-10.28408341,2.07481336,0
-19.36835141,-3.258760349,-21.70883902,1.049364674,1
24.26026432,-10.51445134,-3.629065468,3.373798014,0
-99.84079427,14.66579389,-24.26120283,-15.51267109,1
-1.830696017,-11.927108,-8.099116895,6.256147369,0
-5.329847189,-20.00303375,6.767589985,3.008124375,0
-104.419248,-3.309401607,23.74435285,-18.00238757,0
-43.93838024,-25.87181927,9.412931303,4.622483877,0
-95.4236214,-12.65122234,9.34913605,-9.843799473,0
9.065638703,-25.71248495,17.48803129,3.794851552,0
-51.03580417,-29.01945766,15.59764791,1.605485103,0
-116.7667203,72.87593517,-18.25110641,-3.729963212,1
-18.24184972,-28.9019552,16.91549804,3.409544582,0
31.23048497,-8.849956663,-5.914289305,5.576795881,0
186.0409024,13.81237909,-4.414576148,-1.602331985,0
20.71802094,-10.76510544,-5.266341824,5.216227328,0
-36.38036197,-27.33087791,15.0479294,1.576834959,0
-69.70277606,-14.79128693,-4.622434828,-2.532220072,0
48.78883758,-13.20663062,5.926592955,4.261366707,0
298.0791826,15.96100075,23.98261784,-6.478197583,0
101.4628846,5.764992474,-13.01738999,3.399736009,0
-56.75369167,-12.70514091,-8.532736138,-1.833754704,0
154.8222377,12.57786749,-10.26324975,1.186739739,0
-41.50237626,-0.459377415,-28.7062486,-0.14336232,1
-89.64542822,-27.68396038,25.17943169,-6.80284404,0
-113.5351511,58.31778596,-38.39628705,-14.59852444,1
-63.15928662,-12.98354244,-11.64034426,0.686679709,0
-40.40696999,-21.36948135,3.114446216,3.551552335,0
-7.98645315,-19.90221995,4.788852939,3.396056698,0
-98.90875443,-11.5526616,21.35001092,-14.40348822,0
49.85414002,-5.990851899,-6.180869525,4.765796149,0
-123.4191585,112.6547193,-6.472158159,7.114214225,1
-42.58597879,-24.71171305,5.594307627,6.15949963,0
-114.847019,52.18141592,-4.148691615,-20.44265171,1
-26.24661456,-16.32068206,-2.078552111,1.673815676,0
62.69908914,11.5051043,-32.90777778,5.450657143,0
-123.7439844,70.2092755,87.93803196,-29.74362926,0
39.4213934,-4.103901173,-11.43027467,4.129783216,0
113.9504771,-0.651715018,1.607611901,2.59576862,0
-46.1007482,-29.73426017,14.66047878,3.108242985,0
-3.603404149,-17.70549137,2.167576237,4.982368737,0
-98.15593798,-14.93472872,23.15995913,-14.3207179,0
60.7843643,-20.34005531,21.01346068,3.306946824,0
-5.366352815,-5.97966704,-17.80290038,3.435500254,0
-95.45271945,-5.282867362,-6.621420928,-5.269216774,0
67.0537627,9.139012833,-27.74581152,3.629747439,0
-22.2357354,-19.19165364,3.0276834,0.161557359,0
-47.06390875,-23.84461256,8.493393829,0.664700034,0
91.1992764,17.01884546,-31.99801578,0.796031865,0
-19.79734346,-27.96559212,15.6172457,2.441307526,0
-27.53344027,-7.716960317,-20.19699477,4.942806083,0
44.89020973,-11.806472,2.22370202,4.119971934,0
-5.244604856,-3.370983251,-21.30191727,4.347850346,0
74.10916864,-6.202751249,2.285076731,0.27254647,0
40.6299958,-17.34900618,11.20754878,4.63560346,0
167.2828476,8.257785412,-0.296301278,-1.118179315,0
-12.93991918,-17.52872936,1.347438169,2.924129639,0
-32.13097783,-15.77535826,-7.106754599,5.259737049,0
-25.76693939,-24.44251593,11.02523619,2.295197293,0
-53.42459447,-15.23690601,-6.929815278,1.005782204,0
81.24787418,-0.9833766,-7.290454747,3.268026413,0
268.9944521,19.78283203,10.10469106,-6.389901133,0
45.64212504,-15.85855139,10.725196,4.157098075,0
-45.83152436,-12.70783117,-12.87864864,3.286978066,0
-54.06447168,-19.45218025,2.548662727,-0.527017893,0
-92.82758149,-14.06520669,5.627023268,-7.004847853,0
-12.0815822,-27.6376202,20.37787454,1.305854164,0
374.4634723,32.68361557,17.50970395,-9.356250886,0
-44.61410543,-21.70814007,2.147117306,5.030777981,0
100.9826711,-2.359496672,0.749202625,1.455893973,0
-60.93925089,-0.006437988,-30.77340198,-0.549408708,0
1.296536242,-9.69521113,-11.0446515,5.759593777,0
-40.83035315,-11.15122194,-15.74145553,5.050368166,0
-26.74995104,-10.50001447,-11.00687951,0.809972726,0
-97.89543935,3.796679699,-15.19434981,-8.536680116,1
-55.58839078,-1.680391575,-33.42372487,4.104610659,0
-35.28029867,-10.96862559,-15.68389598,3.289911272,1
-55.63321407,-20.86302206,4.926249429,-2.356686148,0
95.49018706,6.141572889,-14.32996236,4.261574842,1
13.28410831,-20.59502418,10.04672634,4.850224256,0
8.500624485,-8.229981845,-10.88979618,4.940842275,0
255.8413819,26.17726312,-6.131556721,-3.945995886,0
-109.8871387,0.686330542,54.41253419,-23.49052235,0
8.258849484,-3.382792693,-20.32677398,3.958307676,0
90.19589392,2.633886324,-10.58832045,2.049699254,0
38.53238886,-8.825434736,-3.933266005,4.966213298,0
74.64591046,-12.84030291,11.60817878,3.614907558,0
32.43773722,-22.35660546,17.43057596,4.221735699,0
121.3681013,-8.763511366,18.55535727,0.163520411,0
18.32943488,-13.78735029,-1.092387628,3.779447284,0
-72.74204892,-21.32205941,0.876427151,0.874460102,0
-11.02107779,-2.811760369,-22.9486914,1.993276339,0
-104.5839328,-2.180012097,14.0086427,-12.0807439,0
11.8809353,-15.42629099,0.309144936,5.69723162,0
-51.75564999,-19.43854121,-1.42110326,4.274009088,0
180.0455062,12.18473089,-2.501870815,-0.283869312,0
-51.16910516,-0.962496995,-33.29400648,3.87710338,0
21.74591608,-7.651008223,-10.57010402,5.226362836,0
-38.20678636,-21.01791663,3.169599112,1.133824112,0
-80.93234999,-13.17756988,-4.898316236,-4.501551071,0
-54.87290266,-18.42410331,-5.69959167,4.697262155,0
10.20574027,-2.770132543,-19.66721627,5.181494548,0
-16.57434774,-1.208673109,-30.42963978,5.758958599,0
-55.1490801,-18.43155005,-6.053744629,4.024687186,0
34.09689864,-20.28347869,13.37967003,4.269061384,0
35.3527292,-9.754194342,-1.548954965,2.612605386,0
28.26173375,1.111029245,-22.86040333,5.376872093,0
70.79634436,-17.02901666,17.02710771,2.77813862,0
-90.11483308,-26.90896207,24.74165175,-7.357545708,0
-61.38370053,-9.637563667,-17.73037293,1.140866809,0
-55.02272857,-22.79443775,2.875168224,3.557767915,0
29.67619932,5.188434435,-30.34744421,5.143984567,0
-20.71088264,-17.55916844,-1.257056453,3.381043138,0
114.159666,1.213669721,-2.105368716,1.114974893,0
-115.9600145,74.93930524,-51.76637567,-21.82125457,1
-70.47630837,-20.92859711,4.318691235,-0.888224774,0
-18.7131231,-13.60381216,-4.120227265,2.465162013,0
65.02730958,-16.34639358,15.70904823,2.105810852,0
44.58315855,-10.31038777,1.987292901,1.143919078,0
-34.70220364,-0.429555184,-34.61612882,7.754885278,0
-106.9182849,41.28007941,-46.44222446,-18.60840513,1
-67.05755865,-21.04112519,5.415970455,-1.473829701,0
-66.58278563,-25.28089762,11.39974495,-1.158030345,0
112.8196754,0.46924236,-1.712435985,1.789673593,0
195.2445536,14.92752446,-3.084549513,-0.901609008,0
-31.42318957,-13.95671627,-7.056786445,2.704402354,0
187.1143153,19.62550681,-12.98199355,0.107448549,0
11.46958967,-13.85648852,-1.184145167,4.361325072,0
-75.36937969,-12.80632487,-5.726501609,-4.494791688,0
166.8171795,18.16918811,-15.03237865,-0.523537854,0
3.394837199,-25.24800554,16.04450751,3.31321358,0
-48.95718304,-10.97658847,-14.02170996,0.303197794,0
-65.84374913,-10.38391983,-16.33548519,1.297043908,0
-87.11604584,-20.62850697,12.54340458,-7.345336635,0
25.5359748,-9.82389875,-5.583889318,5.553247097,0
-9.841086674,-24.64451845,13.34558678,2.697376535,0
-92.03881914,-9.089506273,-5.370950127,-7.645124615,0
102.2516826,3.6819803,-9.113923137,2.299517791,0
18.52915925,-2.319274676,-20.53693423,5.970956334,0
40.12045929,-6.707516994,-5.994758257,3.735907255,0
-54.76469148,-20.09363401,1.998332629,1.381590308,0
-120.9568727,106.5805323,-35.38322819,4.184941374,1
209.9187262,15.29518839,0.207329788,-1.644889627,0
87.55194235,-8.001204275,7.535335144,0.672395076,0
-107.9183218,9.614494592,19.18710017,-18.85604599,0
-56.22353101,-24.74519534,13.48390474,-2.607268379,0
34.03638065,-10.09522186,-3.457233815,5.288492756,0
49.79238573,-14.53973583,7.527341794,3.505054659,0
43.89828175,-10.67413684,1.993370872,4.045141908,0
-42.37264204,-3.877007732,-23.84166523,-0.396657684,0
-66.98342389,-27.32258632,12.68109443,0.109261669,0
-60.73745151,-26.60508494,14.76400385,-1.281335532,0
-56.2855422,-24.753512,12.88147645,-1.916881291,0
-98.33033048,-11.53606333,22.6808033,-17.65752914,0
-72.98032741,-10.24687107,-11.61481063,-3.015923257,0
-66.2893762,-8.400883105,-17.63005361,-0.699183006,0
-29.35494411,-6.742968272,-21.34188729,5.410197461,0
-66.79899387,-29.60121993,15.53952897,0.015688724,0
-77.55341086,15.82775922,-50.4564128,-6.340777832,1
135.8738251,-0.228893534,6.8483767,1.50917382,0
-122.0929282,114.6915544,-42.00805614,3.339629029,1
-110.445074,53.15108036,-50.23549938,-18.2143667,1
-55.88380864,5.555666999,-41.02377791,0.430746357,1
5.192339482,2.576500535,-31.54347594,6.086224648,0
-25.69944909,-16.44179585,-4.59971772,4.206829987,0
-43.73141271,-20.57719486,2.410869898,1.823557923,0
148.7469471,-2.613199053,14.56820364,-1.059730917,0
-44.15282731,-31.38084414,20.64150585,0.753880144,0
17.1026548,-11.06301725,-3.003006757,1.211482963,0
-26.85871691,-11.39898221,-8.055784079,1.191680074,0
18.82876246,-16.22292777,4.682391301,5.404350233,0
-9.298050658,-16.93348989,-0.050260441,5.71022107,0
16.90953677,-12.20351893,-2.352835876,3.334176528,0
120.6886225,2.47320482,-1.728359752,1.869454629,0
-126.3580573,122.6012353,32.45681803,10.43050074,1
-119.7174855,95.73670102,-41.22656206,-7.763346233,1
-122.4917723,117.268893,-39.44405239,6.587126721,1
4.475883149,-9.390242363,-10.44914681,4.834839892,0
-96.29366497,-9.141033943,3.590057037,-10.56584603,0
-19.19379902,-15.58099823,-3.379702456,4.305080644,0
-104.3246024,-0.421831186,17.47775446,-18.90913279,0
-80.4305006,-20.12470539,8.382353754,-6.003145483,0
-8.825680439,-0.501774303,-28.91617635,7.401197055,0
11.10290226,-27.21620377,24.23613043,1.31326827,0
168.8934183,6.565924383,4.359524317,0.168370003,0
-125.3302341,124.3748864,-4.06862035,9.662599611,1
-97.39024189,14.38173316,-26.64532413,-14.16186659,1
277.3828215,16.26246492,17.71133622,-5.334885485,0
128.3628402,-10.49455696,21.336783,0.59552637,0
-53.27645578,-13.47069406,-9.290206302,0.887941315,0
16.56762775,-7.692219346,-11.84081101,5.67583015,0
-0.562426366,-19.51312049,9.139132591,1.042892455,0
179.8255942,19.23959246,-15.02264789,-0.051401531,0
-93.6926934,-23.17788545,28.54623326,-12.4304454,0
-84.18160911,-27.17793908,21.66480265,-4.464177545,0
-122.0391689,104.7331777,-18.28474537,-0.767792914,1
3.274527506,-13.93157554,-2.31287557,5.356614356,1
-73.58922999,0.962839188,-36.43522622,1.425260675,0
-33.61055981,-19.19534654,1.932623058,1.650527541,0
-0.862428144,-30.86462205,24.92456775,2.28876399,0
-53.27708376,-6.625463756,-25.56954644,4.927476642,0
17.21721485,-2.538079016,-17.46248729,2.245074526,0
110.6138174,9.533774411,-16.54729668,2.735510804,0
66.77613638,-11.93071618,10.54379819,2.788138827,0
464.4389747,43.93853052,23.82666816,-13.74286907,0
-78.81174402,1.843821232,-30.18082513,-4.924953618,0
87.92967183,0.502066644,-7.870259398,3.566967121,0
-63.99200257,-29.22963433,19.39689398,-2.908116284,0
-73.20830487,-18.57145423,2.486784865,-3.651703475,0
-29.5359327,-14.71435527,-6.748553783,3.682754951,0
47.67911283,-12.55706748,5.746947887,1.78942116,0
-77.74508189,-25.88098989,12.81704933,-1.595546317,0
-13.58891335,-15.08454854,-6.295579532,5.279858072,0
64.64010221,-12.52231162,10.33516842,1.072752325,0
-87.52150631,-26.56893806,22.1699043,-6.464860292,0
2.31426469,0.336631108,-28.15622087,6.109550515,0
-63.769461,-23.42254393,10.35127053,-2.728597379,0
-49.70794834,-13.34444172,-10.85501022,2.723779721,0
-54.61763002,-20.66277366,2.774030059,1.179984869,0
-99.05179924,-9.582169498,16.13926254,-13.57649901,0
6.618770051,-27.21061799,20.73749149,2.394502435,0
-74.02606536,-17.24438985,-2.013802531,1.169903945,0
-67.15510499,-24.06106806,8.126007808,0.590412053,0
-67.72356344,-25.36985977,13.2056773,-2.963381066,0
-125.7282485,132.8469372,-21.03084315,12.25249107,1
-121.0667955,88.63913789,-23.37057179,-22.47783222,1
-10.58345588,-1.641829427,-26.65587221,4.04892532,0
770.2824767,80.2214541,50.05698313,-29.54604539,0
31.63384145,-6.645456564,-9.202469037,4.737060875,0
-52.53918754,-15.1803411,-9.38710165,3.378861029,0
10.36797644,-12.58243734,-4.682825692,5.587821744,0
-0.748410908,-23.34544653,12.78572465,3.705572924,0
50.72914845,-13.78328755,6.616346407,3.978310123,0
44.83157466,-17.07290739,11.96180852,2.460780714,0
-37.81233668,-12.99385952,-10.85569469,2.584578713,0
-3.711627489,-20.31480977,6.315445467,3.219690931,0
-14.73920587,-20.78097291,6.659543638,3.130241665,0
38.51603184,2.275140611,-23.25203114,5.461887534,0
13.21953368,-4.909253772,-13.96824423,3.356005778,0
243.1754197,22.65252107,-3.273827813,-3.308453734,0
-118.4763779,75.65014626,-19.77131374,-20.36948076,1
98.88435082,10.50759017,-22.04438584,3.28283846,0
-129.1516138,163.4319253,-19.11049516,32.44205228,1
-15.71191053,-13.10866689,-9.243434115,3.749219675,0
105.8627177,-2.263020456,1.913662084,2.846110444,0
110.2359889,7.166298939,-13.2158414,2.7941622,0
-14.22045739,-16.99890879,-1.991953159,5.046084236,0
-117.504313,29.56878161,92.47655356,-36.73388777,0
4.754461348,-20.96449271,10.48987726,3.697384303,0
62.96549293,-26.51862767,31.1875104,2.628857426,0
142.2710871,8.109143398,-4.59040229,-0.479651178,0
73.95724591,5.857527961,-20.00411167,4.831030581,0
166.6006143,3.213788141,9.474124828,-1.221251988,0
75.15359979,-1.849873437,-5.974489804,4.749687252,0
-60.64667738,-19.16782464,-0.403878734,0.652054121,0
94.2288,-8.301350025,11.21947992,-0.222676733,0
6.218626533,-28.469425,21.3217887,5.03558148,0
127.2598318,4.513172021,-3.712262764,2.038790926,0
77.56548606,16.00445785,-33.85316462,3.281901904,1
-15.91077262,-10.50779204,-10.85235649,1.855802899,0
49.24011644,-17.6399334,13.4876449,4.528370844,0
-2.106184955,-7.170256649,-15.28846583,4.805997598,0
-89.34646415,-27.36963005,29.03860489,-11.31185492,0
-47.87900321,-22.25987231,6.678782019,-0.385207244,0
-17.3152489,-23.59615759,12.50529818,0.916557034,0
-11.8287659,-25.16108502,12.75546091,3.108025415,0
-92.97253081,-17.62355965,17.96924904,-11.24712833,0
-52.02179964,-14.20352724,-8.782709814,1.664379633,0
67.57314294,-18.02967779,19.20388924,1.639891031,0
53.15076975,-5.637122222,-5.42877481,5.247330476,0
-39.08125937,-14.32424593,-8.444025666,1.22280184,0
44.94103665,-2.250053489,-13.03102851,4.767053763,0
2.136088822,-23.88044233,13.33436325,4.779576863,0
27.62010289,-12.55021968,-0.29801845,5.051987103,0
-46.48817577,-15.84595775,-3.601159781,-1.086980961,0
5.254158334,-16.52345597,1.444021634,3.530388512,0
-38.40931908,-28.0211733,12.59407656,3.774867156,0
14.98893541,-17.02153174,3.642698865,3.321699269,0
-49.58813721,-32.97246751,21.50843125,3.084637136,0
-85.49903862,-16.32302529,2.282783948,-4.500100009,0
107.3910583,-3.850072609,5.79605771,2.806747334,0
-59.52304894,-14.12995062,-7.75985011,2.10492712,0
73.09144995,1.493536568,-13.01997104,4.629471236,0
-73.40091634,-29.13216479,21.37633017,-5.002907658,0
-12.94168987,-0.240242372,-30.71141579,6.36313585,0
77.79128149,4.314546397,-16.52093231,4.693579773,0
85.5604667,-15.8449001,18.8586694,1.953413466,0
-18.88920689,-16.89627738,-0.250127906,3.729936064,0
241.1257154,20.82841729,-0.005730068,-2.679943187,0
-46.70837078,-20.65089134,1.424276131,1.437941139,0
-26.85075323,-12.29479753,-12.11020503,4.065396075,0
-85.52794025,-17.74784616,8.074942523,-7.560518743,0
-1.919808545,-10.38649048,-10.05060041,5.032265633,0
-116.6979344,59.27190373,-7.890673281,-22.25928116,1
-92.07138147,-10.70869055,-2.559140995,-6.166149843,0
24.15911474,-18.96860149,10.31621791,5.301618114,0
-44.79272547,-25.86707086,7.385565591,5.023684496,0
-37.29079905,-19.51229186,1.875928534,4.065038313,0
132.9108177,-2.116401704,9.60089643,0.460816543,0
707.8204764,78.85787274,34.12390219,-25.9272372,0
-46.58683011,-16.39371705,-9.776070546,5.951241052,0
29.82615855,7.529789621,-33.2614712,4.498645619,0
73.89737418,3.921749127,-17.23481407,4.29709349,0
223.8711934,1.843455938,26.64422503,-3.49817394,0
54.35427019,8.20794981,-29.62103136,5.462471086,0
-65.74788656,-20.35477086,3.333257502,-1.762882417,0
-53.67787877,-1.860110673,-27.75853151,-0.404475893,0
-9.781575558,-28.13056263,16.41609574,4.848800969,0
-39.4362604,-20.05894191,5.669597621,-0.644726889,0
-32.18533871,-16.43881552,-5.924111234,5.511814098,0
-67.93871536,-32.69332862,22.37370379,-2.480498139,0
-125.914443,126.9713956,3.47008084,11.16472769,1
29.94233031,1.276098005,-21.11756528,2.418424264,0
133.3075798,4.483734838,-2.011291968,2.070233834,0
-85.55389132,-21.37211627,15.23197655,-7.940587912,0
43.48161227,-13.76011579,5.835442695,5.226383831,0
26.36395696,-15.43273296,4.148221405,4.821927526,0
383.0400946,45.54112816,-1.800408149,-8.88339853,0
-120.7562559,92.05053335,6.652642221,6.395177118,1
-27.76440502,-26.58468449,14.31421765,2.493069318,0
-89.86137527,-17.67816953,15.81464599,-10.89723032,0
-14.64677871,-19.10614486,4.521612798,2.032554879,0
20.01685279,2.17323223,-27.35143224,4.441266641,0
95.79029645,-5.843464262,7.3737879,0.299033418,0
-45.66849121,-31.3353012,20.84485168,1.128903224,0
-90.64125368,-15.05128986,9.161077168,-10.02395893,0
24.21873056,-18.09562018,10.20833329,2.599637974,0
-108.7544226,36.02684299,-20.06719675,-14.60197743,1
-130.2401715,165.884279,-9.881577053,28.13666207,1
-100.6923286,0.971325831,1.431309103,-12.71135782,0
122.3717365,-1.694721177,6.445873919,0.222197515,0
79.01667465,-18.5976453,24.15111074,1.288056998,0
-24.48347747,-18.53853886,3.210258003,0.579876476,0
-124.2667891,98.11148263,27.83656874,-10.17251004,1
51.59687544,-15.48697037,11.02342046,4.082951763,0
-4.606685774,-22.37274344,9.997021479,3.720937741,0
-5.836717299,4.210314855,-33.95649523,2.774677893,0
-30.05758445,-4.138828819,-24.32271953,3.84200935,0
-107.0063439,15.796237,-0.635213853,-18.73204329,0
-47.34358316,-14.83160357,-11.03550382,4.845867642,0
32.14653755,0.321316366,-21.30718275,4.162768689,0
-92.94694619,-1.985129063,-11.16657663,-10.30053051,0
-82.63610484,-22.0101958,9.250406275,-3.751854652,0
57.92488417,-17.73120688,16.35960176,1.900063404,0
-86.33149032,-19.40106287,14.92031723,-7.432946322,0
49.3635513,-10.66428779,1.351559794,3.551689318,0
165.9514183,9.444903256,-0.737789054,-1.128053249,0
47.0282253,-15.23054054,8.443524055,3.162548831,0
-72.82298512,-21.95103887,6.277242005,-2.433006065,0
-97.43607477,-1.131210442,-7.198313791,-11.80059345,0
-68.42031079,-29.54785811,22.7045125,-2.694561628,0
-60.59336033,-31.38650967,24.28864968,-2.724629832,0
226.5140989,19.35105449,-2.595039652,-2.654367338,0
-67.10139888,-34.26806517,29.74266712,-4.45378505,0
-25.43402853,-13.48829838,-9.452804927,3.967741083,0
-126.2877421,99.54991463,93.07762585,1.304282963,0
-41.62313768,-10.8029604,-14.31574179,3.715561973,0
-21.42487834,-21.67668079,3.685709124,5.521685772,0
-46.34409442,-18.03880211,-0.079293478,-1.749072171,0
57.99294461,-10.88879327,5.375938331,1.992836902,0
-118.7510339,62.80099567,31.34754097,-13.07943083,1
-6.410906158,0.897645752,-27.02042542,2.368711394,0
219.4137244,17.94364763,-1.149861758,-1.618197222,0
61.78953313,-2.104898464,-9.770970324,4.678486734,0
-23.97142286,-15.36671064,-7.860246995,5.943916107,0
55.77292677,-16.21057926,13.63633978,2.418356319,0
91.63996709,-10.42405895,11.71239584,2.419476686,0
37.07228912,-16.98499219,9.891014943,3.851980536,0
-10.69452626,-17.20013888,-1.489275994,5.009050298,0
139.7489288,5.871395419,-1.12613995,0.387446908,0
92.80964713,-7.47392121,7.522794328,3.065350181,0
-38.40905854,-21.38460066,4.528001151,3.462578819,0
-75.96415508,-31.20432016,24.87862817,-3.951707418,0
-10.38839481,-28.73004213,20.48706783,1.600883937,0
-82.18530904,-7.559396333,-13.16944304,-2.675771524,0
-30.26463571,-8.415153952,-17.88486319,5.131367115,0
